,Mean,Std,Max,Min,ExtremeVariance
GM_1818,-0.00056170364,0.0037576975,0.032073177,-0.03916983,0.071243
GM_1819,-0.0005428553,0.004277925,0.02056029,-0.0341854,0.05474569
GM_1820,-0.0018173489,0.0063851895,0.04486456,-0.047093384,0.09195794
GM_1821,-0.0007508685,0.0038595994,0.022942338,-0.03485202,0.05779436
GM_1822,0.001314318,0.0059103584,0.05218823,-0.036126774,0.088315
GM_1823,0.0015259396,0.0037377814,0.02941798,-0.027634755,0.057052735
GM_1824,-0.0010791105,0.004739329,0.031118114,-0.0389098,0.07002792
GM_1825,0.000116604315,0.0058865556,0.037775964,-0.06140794,0.0991839
GM_1826,0.0012485047,0.0027763655,0.019244308,-0.015741773,0.03498608
GM_1827,-0.00077967223,0.00849325,0.074938565,-0.051834278,0.12677285
GM_1828,-0.0077103996,0.01908249,0.14712739,-0.10370166,0.25082904
GM_1829,-6.2096704e-05,0.0063195177,0.043109365,-0.037776243,0.080885604
GM_1830,0.001619604,0.004841911,0.038727205,-0.020413943,0.059141148
GM_1831,0.0004266426,0.005226152,0.04254811,-0.034333766,0.07688187
GM_1832,0.00030716014,0.002887522,0.026121875,-0.034863297,0.06098517
GM_1833,-0.00064994034,0.004618262,0.024552781,-0.037108663,0.061661445
GM_1834,0.0010602383,0.005298988,0.048630107,-0.040778782,0.08940889
GM_1835,-0.001932198,0.007567188,0.05929884,-0.051387526,0.11068636
GM_1836,-0.0056475103,0.009888224,0.037849627,-0.12197006,0.15981969
GM_1837,0.00013741892,0.0037554812,0.057407573,-0.024238572,0.081646144
GM_1838,-0.0022959982,0.0069776075,0.02845715,-0.054822344,0.08327949
GM_1839,0.00679602,0.005756469,0.059317693,-0.015311995,0.07462969
GM_1840,-0.010253441,0.009433816,0.02155263,-0.1136697,0.13522233
GM_1841,-0.0010774506,0.006945226,0.029738583,-0.061289787,0.09102837
GM_1842,0.0040037544,0.0095842965,0.0797627,-0.057750117,0.13751282
GM_1843,0.002418135,0.005499413,0.06637984,-0.022184882,0.088564724
GM_1844,0.001461584,0.00795244,0.049619947,-0.085540414,0.13516036
GM_1845,0.001130697,0.01190328,0.06544102,-0.072204374,0.1376454
GM_1846,-0.006238375,0.007746943,0.031091457,-0.06900217,0.100093625
GM_1847,0.0006712689,0.0025305604,0.027742716,-0.02154052,0.049283236
GM_1848,0.000402249,0.00540828,0.031865332,-0.042453717,0.07431905
GM_1849,0.0042823544,0.0057142703,0.039049845,-0.032219425,0.071269274
GM_1850,-0.0043108193,0.0033928342,0.007270718,-0.024114963,0.031385683
GM_1851,-0.0051952065,0.005337247,0.020559099,-0.074602604,0.095161706
GM_1852,-0.00017643839,0.005628529,0.045661498,-0.039837647,0.085499145
GM_1853,0.0025754625,0.010197334,0.07126621,-0.044361047,0.11562726
GM_1854,0.00052027917,0.0031898047,0.023227822,-0.029232612,0.052460432
GM_1855,-0.003668436,0.00492334,0.022380035,-0.034745604,0.05712564
GM_1856,-0.00052730757,0.008174251,0.05432687,-0.067392066,0.121718936
GM_1857,0.0018855515,0.008659465,0.06453466,-0.07154673,0.1360814
GM_1858,0.0007482922,0.0015706249,0.0132434275,-0.018441202,0.03168463
GM_1859,-0.0027563456,0.0047537074,0.020351332,-0.043149464,0.06350079
GM_1860,-0.0016995345,0.006771416,0.037255093,-0.06545385,0.10270894
GM_1861,0.0045825806,0.009105101,0.13879155,-0.01425628,0.15304783
GM_1862,0.0010128929,0.007171954,0.048252437,-0.03334748,0.08159992
GM_1863,0.0076035396,0.010607707,0.063668855,-0.076773874,0.14044273
GM_1864,-0.0015633965,0.009121929,0.047292396,-0.055486705,0.102779105
GM_1865,-0.0026811908,0.004148609,0.017618049,-0.05240741,0.07002546
GM_1866,0.00024507704,0.00828806,0.053138003,-0.04948086,0.10261886
GM_1867,0.00023573053,0.0067555234,0.044584967,-0.04957102,0.09415598
GM_1868,0.00042458266,0.004711807,0.02560139,-0.027385984,0.052987374
GM_1869,-0.0018351149,0.0064940937,0.051295653,-0.037311085,0.08860674
GM_1870,0.00069426047,0.002246492,0.029138826,-0.008034278,0.037173104
GM_1871,-0.00017308493,0.00563696,0.02829578,-0.041031916,0.0693277
GM_1872,0.00022419509,0.0058886465,0.05193387,-0.032135446,0.08406931
GM_1873,0.004070432,0.0046805046,0.035582002,-0.022273244,0.05785525
GM_1874,0.0024461201,0.0059446734,0.048134588,-0.027947895,0.07608248
GM_1875,-0.00036793834,0.0026858444,0.021844205,-0.023978442,0.045822646
GM_1876,0.000114500326,0.0016769398,0.039880082,-0.008387684,0.048267767
GM_1877,0.004989988,0.0058596195,0.06293879,-0.026605422,0.08954421
GM_1878,0.0026443403,0.00444264,0.03635852,-0.020497216,0.05685574
GM_1879,0.0012385063,0.00863943,0.071582764,-0.05911865,0.13070142
GM_1880,-0.0017675667,0.007373707,0.0473479,-0.10469493,0.15204284
GM_1881,0.0009602048,0.0036410824,0.02411901,-0.025749175,0.049868185
GM_1882,0.0014627412,0.0030080886,0.023412267,-0.018925825,0.042338092
GM_1883,-0.0012349116,0.004663561,0.028962111,-0.04184745,0.07080956
GM_1884,0.0023486875,0.005601703,0.075693585,-0.026550386,0.102243975
GM_1885,0.001205571,0.00596223,0.04256481,-0.039255667,0.08182047
GM_1886,-0.00026243733,0.0036798872,0.022399774,-0.02282499,0.045224763
GM_1887,0.002126455,0.004329084,0.05100467,-0.016621344,0.067626014
GM_1888,-0.0008189349,0.007751409,0.048715897,-0.055353686,0.10406958
GM_1889,-0.00052461453,0.0060934094,0.029548641,-0.04080712,0.07035576
GM_1890,0.00029034843,0.0034137089,0.043370742,-0.01969668,0.06306742
GM_1891,0.0023343149,0.0059718173,0.05213876,-0.049502436,0.10164119
GM_1892,-0.0014978207,0.004986439,0.030400166,-0.06818259,0.09858275
GM_1893,0.00019994279,0.0040040864,0.030052131,-0.024170928,0.05422306
GM_1894,0.0021415236,0.0048584086,0.046916466,-0.020349883,0.067266345
GM_1895,-0.0028866543,0.012161082,0.06586729,-0.0712333,0.13710059
GM_1896,-0.0021235084,0.007313515,0.03836596,-0.12679903,0.16516499
GM_1897,0.0006963041,0.006296807,0.04919649,-0.036156215,0.085352704
GM_1898,-0.0017583928,0.005321745,0.029212503,-0.04486341,0.074075915
GM_1899,-0.0008062677,0.004262144,0.032793276,-0.034594953,0.06738823
GM_1900,-0.0012562652,0.0041685463,0.04064306,-0.042150512,0.08279357
GM_1901,-0.00091515353,0.003317251,0.026297715,-0.019914785,0.0462125
GM_1902,-0.0027727908,0.0065375813,0.041031756,-0.03846525,0.07949701
GM_1903,-0.0025860695,0.005170896,0.027030865,-0.060065318,0.087096184
GM_1904,-0.0012190538,0.008895014,0.045017768,-0.04505926,0.09007703
GM_1905,-0.0010119946,0.0058986153,0.048076652,-0.040697515,0.08877417
GM_1906,-0.0026399896,0.004430447,0.021643536,-0.06655336,0.088196896
GM_1907,0.0073422175,0.005833928,0.042274497,-0.030361172,0.072635666
GM_1908,0.0018507586,0.009038375,0.077261746,-0.040134396,0.117396146
GM_1909,0.0004489665,0.003281523,0.016630098,-0.015278084,0.031908184
GM_1910,-0.0015506091,0.0033928575,0.014561607,-0.019112526,0.033674132
GM_1911,0.0016334354,0.003358713,0.026573868,-0.022018477,0.048592344
GM_1912,0.0016852545,0.006461774,0.041542534,-0.058582217,0.10012475
GM_1913,-0.0009646351,0.001190666,0.0049955617,-0.011108257,0.016103819
GM_1914,0.002187188,0.0057461015,0.046204656,-0.038077496,0.08428215
GM_1915,-0.00057859306,0.0071536996,0.03756472,-0.06970725,0.10727197
GM_1916,0.00080391567,0.005670758,0.039404064,-0.042172197,0.08157626
GM_1917,-0.002110085,0.0054562627,0.030539567,-0.043795273,0.07433484
GM_1918,0.0026557453,0.0052026794,0.05964494,-0.032299265,0.0919442
GM_1919,0.001647895,0.004522744,0.038285475,-0.016475897,0.054761373
GM_1920,-0.0004634677,0.0048795342,0.026416222,-0.029061185,0.055477407
GM_1921,0.0020436365,0.0033935762,0.031448923,-0.01585217,0.04730109
GM_1922,-0.0006945028,0.0029022754,0.02705635,-0.018266063,0.04532241
GM_1923,-0.0009381844,0.0045313886,0.02649992,-0.029162157,0.055662077
GM_1924,-0.0021546055,0.0034247807,0.05155585,-0.034328315,0.08588417
GM_1925,0.0006334265,0.0025706117,0.016865348,-0.014740974,0.031606324
GM_1926,-6.315744e-05,0.007473191,0.062361863,-0.060047254,0.12240912
GM_1927,0.01035457,0.006538736,0.07117953,-0.0113731045,0.082552634
GM_1928,-0.0032509065,0.004939592,0.023144796,-0.06552428,0.08866908
GM_1929,0.0006872665,0.0086192405,0.071792796,-0.06009399,0.13188678
GM_1930,-0.00035834106,0.0029040314,0.020108692,-0.026594305,0.046702996
GM_1931,-0.0026099363,0.005453898,0.02574076,-0.04525095,0.07099171
GM_1932,0.00051412196,0.007554841,0.043909967,-0.071328446,0.11523841
GM_1933,0.0013448237,0.0053090528,0.03938385,-0.03069126,0.07007511
GM_1934,-0.002445631,0.006490415,0.039827634,-0.050629675,0.090457305
GM_1935,-0.0021962717,0.0047483654,0.02023398,-0.054020002,0.074253984
GM_1936,0.0002069672,0.007608032,0.06260577,-0.06603913,0.1286449
GM_1937,0.00079091813,0.0035402705,0.047465015,-0.01694556,0.064410575
GM_1938,0.0020891274,0.008630751,0.08387625,-0.07406498,0.15794122
GM_1939,-0.0015247504,0.0065016793,0.022013064,-0.05874996,0.08076303
GM_1940,0.0012235371,0.004082488,0.069908574,-0.024325795,0.09423437
GM_1941,0.0039723334,0.0058487165,0.055052456,-0.03370375,0.0887562
GM_1942,-0.0006426842,0.004528021,0.043622147,-0.040556893,0.084179044
GM_1943,0.00044963325,0.004491972,0.05422833,-0.029867489,0.08409582
GM_1944,0.004777481,0.008107029,0.0864411,-0.023644725,0.11008582
GM_1945,-0.00031352884,0.006148311,0.047037244,-0.040886015,0.08792326
GM_1946,-3.161564e-05,0.0041419575,0.024911385,-0.022170397,0.047081783
GM_1947,0.0009891868,0.002417028,0.021606157,-0.014807777,0.036413934
GM_1948,0.0016423176,0.004547058,0.04532835,-0.0490921,0.09442045
GM_1949,0.0010969283,0.008390707,0.060395706,-0.045651414,0.10604712
GM_1950,-0.0011703525,0.008242115,0.083004676,-0.044349458,0.12735413
GM_1951,-0.008569334,0.007221357,0.016807888,-0.06522352,0.082031414
GM_1952,-0.001025889,0.005931171,0.035174347,-0.055443007,0.09061736
GM_1953,0.0043503335,0.0061369534,0.06254088,-0.0283317,0.090872586
GM_1954,0.0018123138,0.004145865,0.060161203,-0.028815323,0.088976525
GM_1955,-0.002527307,0.0048156898,0.031257022,-0.056082938,0.08733996
GM_1956,0.0045410967,0.0060484135,0.075676024,-0.02659394,0.10226996
GM_1957,0.0033196742,0.0063133845,0.04236548,-0.053718466,0.09608395
GM_1958,0.0051646917,0.008123903,0.05083549,-0.030116618,0.08095211
GM_1959,0.00307112,0.004704717,0.044395294,-0.017623985,0.06201928
GM_1960,0.0002206837,0.0044271597,0.027837694,-0.02751623,0.055353925
GM_1961,-0.005124111,0.0049880473,0.016091488,-0.060822397,0.076913886
GM_1962,-0.0015521896,0.006176002,0.04807594,-0.046286117,0.09436206
GM_1963,0.0025848567,0.006717241,0.062977254,-0.0376505,0.10062775
GM_1964,-0.000175712,0.0044111805,0.022558047,-0.026447212,0.04900526
GM_1965,-0.00020373393,0.004481134,0.024812013,-0.050917212,0.07572922
GM_1966,0.0015624283,0.003918925,0.032352578,-0.018150518,0.050503097
GM_1967,0.0072178706,0.0055789864,0.07094145,-0.017013958,0.08795541
GM_1968,0.0034385342,0.003252059,0.024929268,-0.031935263,0.05686453
GM_1969,-0.0022168974,0.003189485,0.017354716,-0.024747321,0.04210204
GM_1970,-0.0017293103,0.005858823,0.034345813,-0.057614297,0.09196011
GM_1971,-0.0002659383,0.0054245894,0.04393855,-0.04408388,0.088022426
GM_1972,2.8268327e-05,0.005541979,0.028189009,-0.06816524,0.09635425
GM_1973,0.0016368985,0.0049808617,0.0896075,-0.041910894,0.1315184
GM_1974,0.00011363576,0.007881347,0.0482706,-0.04477036,0.09304096
GM_1975,-0.004481369,0.010487436,0.046437927,-0.10814579,0.15458372
GM_1976,0.0024351857,0.007921178,0.06641993,-0.037820626,0.10424055
GM_1977,-0.0052823243,0.00653094,0.01462134,-0.059613615,0.074234955
GM_1978,-0.0027076881,0.0069722375,0.0253805,-0.06624748,0.09162798
GM_1979,0.0005532354,0.0036376186,0.037968576,-0.028129857,0.06609844
GM_1980,0.0027093678,0.010648638,0.10992789,-0.08449607,0.19442397
GM_1981,9.290544e-05,0.0026842034,0.017974028,-0.017863885,0.03583791
GM_1982,0.00047706297,0.0028632572,0.019602189,-0.02409127,0.04369346
GM_1983,-0.015263179,0.011649417,0.022439547,-0.13508289,0.15752244
GM_1984,0.0014462606,0.008130591,0.10952518,-0.05387032,0.1633955
GM_1985,-0.00038671657,0.007541366,0.04314763,-0.046846695,0.089994326
GM_1986,0.000810557,0.004631163,0.03916419,-0.025206396,0.06437059
GM_1987,-0.0010820468,0.003515694,0.045248132,-0.089521036,0.13476917
GM_1988,-0.0015691585,0.0071461713,0.04452016,-0.038694218,0.08321437
GM_1989,0.00094993203,0.0042984514,0.033017077,-0.0263712,0.059388276
GM_1990,0.002939427,0.0060639447,0.08165638,-0.067268945,0.14892533
GM_1991,0.0006059728,0.0056565762,0.08554879,-0.032892685,0.11844148
GM_1992,-0.0013472827,0.0025959073,0.0420605,-0.016807828,0.058868326
GM_1993,0.0016250527,0.0052105174,0.09129553,-0.027028067,0.1183236
GM_1994,2.689026e-06,0.0048147743,0.02768938,-0.039141446,0.06683083
GM_1995,-0.0027494282,0.009226028,0.0542564,-0.057900056,0.11215645
GM_1996,0.0007079873,0.0077637886,0.07131239,-0.0611591,0.13247149
GM_1997,-0.0006290774,0.005091647,0.03051474,-0.050054725,0.08056946
GM_1998,-9.9188976e-05,0.0061640916,0.03412402,-0.044867128,0.078991145
GM_1999,-0.003673501,0.0060177594,0.035052285,-0.05859678,0.09364906
GM_2000,0.0008245707,0.0071035814,0.059887867,-0.04396638,0.10385425
GM_2001,0.0066651492,0.009065949,0.076489136,-0.04430803,0.120797165
GM_2002,-0.002991188,0.004773648,0.030775234,-0.075661205,0.10643644
GM_2003,-0.0003312268,0.00050766155,0.0019559541,-0.005324019,0.0072799735
GM_2004,-0.0011597449,0.004511948,0.061730035,-0.052149378,0.11387941
GM_2005,0.00077702425,0.0062124836,0.04852197,-0.052884117,0.10140608
GM_2006,0.0029142732,0.004041238,0.054265603,-0.013840642,0.06810625
GM_2007,0.0010338398,0.0058980165,0.04475071,-0.047443178,0.09219389
GM_2008,0.00023773903,0.0019303021,0.014949211,-0.014057839,0.029007051
GM_2009,-0.0012098018,0.0020618096,0.009014797,-0.028001063,0.03701586
GM_2010,0.022619115,0.014984907,0.13627787,-0.015689082,0.15196696
GM_2011,-0.00014595583,0.004940417,0.035245802,-0.03824456,0.07349037
GM_2012,0.004186943,0.0061642546,0.06621413,-0.024796285,0.091010414
GM_2013,0.003771519,0.008391213,0.0772492,-0.048686475,0.12593567
GM_2014,-0.00084745203,0.0057907044,0.06707925,-0.043505218,0.11058447
GM_2015,0.0029481116,0.0050378214,0.04979183,-0.016993871,0.0667857
GM_2016,-0.0020730833,0.0047714342,0.019547528,-0.052965757,0.07251328
GM_2017,-0.0022910263,0.0045712087,0.02295451,-0.036128428,0.05908294
GM_2018,0.00765623,0.0066789496,0.08591597,-0.015007297,0.10092326
GM_2019,-0.0015992549,0.004773869,0.037623007,-0.030526979,0.068149984
GM_2020,-0.00023103604,0.006313202,0.031444836,-0.05687362,0.08831845
GM_2021,0.001379258,0.004528944,0.0506367,-0.027285796,0.07792249
GM_2022,0.0054414137,0.0069894837,0.13923228,-0.017209167,0.15644145
GM_2023,0.0011537358,0.0044613453,0.055844456,-0.022276117,0.078120574
GM_2024,0.0009521951,0.0074336976,0.055697285,-0.051326796,0.10702408
GM_2025,0.0018776391,0.0052413847,0.108617574,-0.017803604,0.12642118
GM_2026,-0.002411648,0.0073917424,0.052758593,-0.04970223,0.102460824
GM_2027,0.0015671888,0.0039539863,0.0339579,-0.018507333,0.05246523
GM_2028,0.0027568662,0.0047006127,0.045687534,-0.038426556,0.08411409
GM_2029,-0.0013006434,0.0038798098,0.016773427,-0.045005575,0.061779
GM_2030,0.0015283723,0.00477832,0.048511274,-0.025825161,0.07433644
GM_2031,0.0028504964,0.0062521575,0.043495778,-0.041247956,0.08474374
GM_2032,-0.0018264925,0.0059568337,0.03152092,-0.037850402,0.06937133
GM_2033,-0.0052777207,0.011322549,0.036879867,-0.13120869,0.16808856
GM_2034,0.0024046735,0.0052894126,0.042292174,-0.029638683,0.071930856
GM_2035,0.002046948,0.005853853,0.04159228,-0.031154089,0.072746366
GM_2036,-0.0013757787,0.0051263967,0.026716452,-0.04812547,0.07484192
GM_2037,0.0028039762,0.0061893524,0.049705617,-0.04031765,0.090023264
GM_2038,0.003005868,0.0053507243,0.06249748,-0.031675514,0.094173
GM_2039,-0.0010094555,0.004138531,0.025359288,-0.0636472,0.08900649
GM_2040,-7.7417746e-05,0.004968838,0.036454342,-0.042933885,0.07938823
GM_2041,-0.053970598,0.040651865,0.01577085,-0.2823039,0.29807475
GM_2042,-0.0011677815,0.0062028533,0.04099516,-0.055167615,0.09616277
GM_2043,0.0027614618,0.003559859,0.046941575,-0.019591078,0.06653266
GM_2044,-0.00034606014,0.007084469,0.045101874,-0.061972503,0.10707438
GM_2045,0.0033629127,0.0067499075,0.07312925,-0.035738576,0.108867824
GM_2046,-0.0038620504,0.0049137906,0.016341696,-0.04456029,0.060901985
GM_2047,-0.002684694,0.0046445476,0.047042437,-0.039596375,0.08663881
